id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_month,date_year,age,coordinates,distance
7137950460,272000.0,4,2.5,2070,6175,2,0,0,3,8,2070,0.0,1993,0,98092,47.3262,-122.17399999999999,1940,6175,9,2014,27,"(47.3262, -122.17399999999999)",35.56754476761157
3303950130,415000.0,3,2.5,2420,10733,2,0,0,3,8,2420,0.0,1996,0,98038,47.3835,-122.035,1950,8534,11,2014,24,"(47.3835, -122.035)",34.90024895053959
6648500440,319000.0,4,2.25,2380,7400,1,0,0,4,8,1760,620.0,1979,0,98042,47.3555,-122.149,1940,7400,11,2014,41,"(47.3555, -122.149)",33.184395681962606
3824100235,425000.0,4,1.75,2120,15920,1,0,0,4,7,1060,1060.0,1960,0,98028,47.771,-122.258,2200,12580,7,2014,60,"(47.771, -122.258)",16.43698833748786
8732020440,297500.0,4,2.5,2190,8100,1,0,0,4,8,1250,940.0,1978,0,98023,47.3131,-122.39200000000001,2100,8840,4,2015,42,"(47.3131, -122.39200000000001)",35.59532435759629
8649900480,725000.0,4,2.5,2740,12899,2,0,0,4,10,2740,0.0,1990,0,98075,47.5811,-122.02799999999999,2830,9453,5,2014,30,"(47.5811, -122.02799999999999)",22.769819667441364
7708250010,325000.0,3,2.5,1830,7585,2,0,0,4,8,1830,0.0,1995,0,98042,47.3893,-122.154,2070,7585,1,2015,25,"(47.3893, -122.154)",29.601978136888963
7955040130,460000.0,3,1.75,1370,8467,1,0,0,4,7,970,400.0,1972,0,98052,47.6644,-122.145,1650,8472,8,2014,48,"(47.6644, -122.145)",13.878203415443206
3424069215,396480.0,3,1.0,1000,10800,1,0,0,3,7,1000,0.0,1959,0,98027,47.52,-122.03,1140,16846,2,2015,61,"(47.52, -122.03)",25.142763080993085
1337801060,1030000.0,3,1.0,2050,4800,2,0,0,3,8,1950,100.0,1922,0,98112,47.6315,-122.311,2220,4800,3,2015,98,"(47.6315, -122.311)",0.918876092323782
2225300585,370000.0,3,2.75,1750,9166,1,0,0,4,7,1170,580.0,1979,0,98155,47.7696,-122.325,1810,8760,11,2014,41,"(47.7696, -122.325)",15.545792740913951
2525300380,260656.0,3,1.0,1620,13803,1,0,0,4,6,1620,0.0,1969,0,98038,47.3631,-122.02799999999999,1260,10370,4,2015,51,"(47.3631, -122.02799999999999)",37.02212128084846
5634500415,431000.0,3,2.5,1710,12677,2,0,0,3,8,1710,0.0,1996,0,98028,47.75,-122.234,1610,12160,7,2014,24,"(47.75, -122.234)",14.933796375309372
2113700780,320000.0,3,1.0,1060,5000,1,0,0,3,7,1060,0.0,1958,0,98106,47.5294,-122.354,1220,4600,1,2015,62,"(47.5294, -122.354)",11.403569853175322
1310970380,296500.0,3,2.75,2170,7900,1,0,0,4,8,1380,790.0,1978,0,98032,47.361999999999995,-122.277,2170,7700,5,2014,42,"(47.361999999999995, -122.277)",29.977907392770557
8562500380,679000.0,4,2.5,3080,8451,1,0,0,3,7,1540,1540.0,1969,0,98052,47.674,-122.154,1550,8125,3,2015,51,"(47.674, -122.154)",13.579505707790895
567000680,359000.0,3,3.0,1320,1071,2,0,0,3,7,1080,240.0,2003,0,98144,47.5942,-122.296,1780,7715,8,2014,17,"(47.5942, -122.296)",4.445957435594917
1623049174,330000.0,4,3.0,1920,12040,1,0,0,3,7,1920,0.0,1962,0,98168,47.4805,-122.301,1530,10230,4,2015,58,"(47.4805, -122.301)",16.683314112406368
9406590280,350000.0,4,2.5,2440,4000,2,0,0,3,7,2440,0.0,2009,0,98038,47.3841,-122.036,2410,4502,5,2014,11,"(47.3841, -122.036)",34.80126499640893
3275800050,242000.0,3,1.5,1640,8922,1,0,0,4,7,1640,0.0,1963,0,98146,47.495,-122.34200000000001,1540,9040,10,2014,57,"(47.495, -122.34200000000001)",15.056740356859574
326069027,692500.0,3,2.5,2420,198198,2,0,0,3,9,2420,0.0,1997,0,98077,47.772,-122.022,2780,179467,3,2015,23,"(47.772, -122.022)",27.520865583878038
825049073,441000.0,2,1.5,1190,3400,1,0,0,3,7,990,200.0,1919,0,98115,47.6726,-122.32,1410,3150,6,2014,101,"(47.6726, -122.32)",4.764451815424759
3275870080,765000.0,4,2.5,2910,15016,2,0,0,3,10,2910,0.0,1990,0,98052,47.69,-122.09700000000001,2870,13992,12,2014,30,"(47.69, -122.09700000000001)",18.201471791291706
6837700170,375000.0,2,1.0,1010,4050,1,0,0,3,7,1010,0.0,1950,0,98116,47.5838,-122.382,2310,5000,9,2014,70,"(47.5838, -122.382)",6.762217154311117
243000380,365000.0,3,1.75,2080,7800,1,0,0,5,7,1220,860.0,1955,0,98166,47.4536,-122.355,1770,7860,3,2015,65,"(47.4536, -122.355)",19.739263507537782
582000675,580000.0,2,1.5,1990,6000,1,0,0,3,6,1430,560.0,1944,0,98199,47.6521,-122.398,1350,6000,9,2014,76,"(47.6521, -122.398)",6.141836950934166
2655500235,1610000.0,4,3.5,3920,19088,1,0,1,3,10,2240,1680.0,2005,0,98040,47.576,-122.214,3800,13749,4,2015,15,"(47.576, -122.214)",10.127873255895604
4178300040,841000.0,4,2.5,3080,13870,2,0,0,4,9,3080,0.0,1981,0,98007,47.6197,-122.149,2920,12221,2,2015,39,"(47.6197, -122.149)",13.088461161805828
3526059115,515000.0,5,3.0,2670,11761,1,0,0,3,7,1370,1300.0,1981,0,98052,47.6895,-122.12899999999999,2580,10703,4,2015,39,"(47.6895, -122.12899999999999)",15.974028650058571
1722069052,565000.0,5,2.5,4320,107157,1,0,0,4,8,2160,2160.0,1967,0,98038,47.4009,-122.059,2480,107157,10,2014,53,"(47.4009, -122.059)",32.26328307957724
5101404698,365000.0,2,1.5,1200,6380,1,0,0,3,7,1200,0.0,1929,0,98115,47.696999999999996,-122.319,1290,6598,12,2014,91,"(47.696999999999996, -122.319)",7.478311272012594
13002495,295000.0,3,1.5,1640,7222,2,0,0,4,7,1640,0.0,1908,0,98108,47.5215,-122.33,1240,5100,7,2014,112,"(47.5215, -122.33)",12.05386992332006
2391600555,406500.0,2,1.0,870,5750,1,0,0,4,7,870,0.0,1947,0,98116,47.5637,-122.395,1100,5750,6,2014,73,"(47.5637, -122.395)",9.119746937243711
1133000144,614905.0,3,2.5,2410,7225,2,0,0,3,8,2410,0.0,1991,0,98125,47.7211,-122.31,1940,8347,2,2015,29,"(47.7211, -122.31)",10.19866210558638
2525049133,1400000.0,5,2.25,2640,14959,1,0,0,4,7,1770,870.0,1929,0,98039,47.6191,-122.234,3240,17904,4,2015,91,"(47.6191, -122.234)",6.775306227100146
345700180,250000.0,2,1.0,990,10556,2,0,0,3,7,990,0.0,1981,0,98056,47.5118,-122.18799999999999,1350,7295,7,2014,39,"(47.5118, -122.18799999999999)",16.57509738818984
7518504775,549000.0,5,1.0,1500,3978,2,0,0,3,7,1500,0.0,1929,0,98117,47.6811,-122.383,1350,4080,11,2014,91,"(47.6811, -122.383)",7.261882777680777
3056800230,397000.0,4,2.5,1790,6590,2,0,0,3,7,1790,0.0,2005,0,98059,47.4829,-122.12799999999999,1950,5180,8,2014,15,"(47.4829, -122.12799999999999)",21.930465601554843
6143600580,184000.0,3,1.75,1490,10125,1,0,0,4,7,1490,0.0,1962,0,98001,47.3075,-122.28399999999999,2488,4981,5,2014,58,"(47.3075, -122.28399999999999)",35.95787036629295
9471200265,2500000.0,4,3.25,3960,16224,2,0,2,3,12,3100,860.0,1938,0,98105,47.6701,-122.259,3960,15050,5,2015,82,"(47.6701, -122.259)",6.5623170053246636
8024200855,499100.0,3,1.5,1620,5108,1,0,0,3,7,1620,0.0,1954,0,98115,47.6978,-122.316,1380,6130,7,2014,66,"(47.6978, -122.316)",7.5794152034859525
3178100065,676101.0,4,1.5,2270,6010,1,0,0,3,8,1290,980.0,1954,0,98115,47.6743,-122.26899999999999,2120,5987,9,2014,66,"(47.6743, -122.26899999999999)",6.3910279837253
3432501295,290000.0,3,1.0,1150,8145,1,0,0,4,6,990,160.0,1932,0,98155,47.7471,-122.31700000000001,1200,8145,6,2014,88,"(47.7471, -122.31700000000001)",13.050912731045306
5467500040,390000.0,4,1.75,2180,7560,1,0,0,4,7,1560,620.0,1962,0,98133,47.757,-122.336,1810,7352,3,2015,58,"(47.757, -122.336)",14.177441227183422
2872100245,465000.0,3,1.0,910,4500,1,0,0,3,7,910,0.0,1948,0,98117,47.6828,-122.395,1370,5000,6,2014,72,"(47.6828, -122.395)",7.988271069029232
1154100515,470000.0,3,2.75,2770,54707,1,0,0,3,8,2370,400.0,1938,0,98155,47.7555,-122.289,1640,54707,9,2014,82,"(47.7555, -122.289)",14.206990349049967
3298300210,435000.0,3,1.0,940,7590,1,0,0,4,6,940,0.0,1959,0,98008,47.6231,-122.12,1250,7590,2,2015,61,"(47.6231, -122.12)",15.231289084044185
2473002700,415000.0,3,1.75,2410,8944,1,0,0,4,8,1860,550.0,1967,0,98058,47.4494,-122.139,2750,9600,6,2014,53,"(47.4494, -122.139)",24.35487361217465
7544800395,450000.0,3,2.0,1010,2820,1,0,0,3,7,1010,0.0,1905,0,98122,47.6066,-122.304,1330,3000,2,2015,115,"(47.6066, -122.304)",2.9467044778113727
822039111,645000.0,3,2.5,2120,196995,1,0,1,3,9,2120,0.0,1997,0,98070,47.4089,-122.459,1304,92423,3,2015,23,"(47.4089, -122.459)",26.601554213858073
2223059052,231000.0,4,2.0,1530,6375,2,0,0,3,7,1530,0.0,1942,1983,98058,47.4692,-122.162,1500,8712,5,2014,37,"(47.4692, -122.162)",21.561792991010428
1320069223,358000.0,3,1.5,1810,100188,1,0,0,5,7,1810,0.0,1969,0,98022,47.2175,-121.995,1540,40415,6,2014,51,"(47.2175, -121.995)",52.06457173142168
2551500220,330000.0,3,1.0,1040,11900,1,0,0,5,6,1040,0.0,1972,0,98070,47.4332,-122.446,1250,9600,8,2014,48,"(47.4332, -122.446)",23.73134676235537
1049000740,229950.0,2,1.5,1160,1848,2,0,0,3,7,1160,0.0,1972,0,98034,47.7366,-122.176,1160,1566,11,2014,48,"(47.7366, -122.176)",16.19033926352687
9324800180,403250.0,2,1.5,1430,8137,1,0,0,3,7,1130,300.0,1934,0,98125,47.7307,-122.29,1430,8137,10,2014,86,"(47.7307, -122.29)",11.488362911108656
7853220690,470000.0,3,2.5,2280,6134,2,0,0,3,8,2280,0.0,2004,0,98065,47.5335,-121.854,2640,6167,9,2014,16,"(47.5335, -121.854)",36.7711419693516
1545803980,239000.0,3,1.0,1200,7810,1,0,0,4,7,1200,0.0,1967,0,98038,47.3631,-122.05,1590,7800,4,2015,53,"(47.3631, -122.05)",36.05702743070038
2484700015,579000.0,4,1.5,2480,6000,1,0,0,3,8,1520,960.0,1955,0,98136,47.5233,-122.38600000000001,1810,6000,3,2015,65,"(47.5233, -122.38600000000001)",12.750398543248622
993000873,380500.0,3,2.0,1270,1348,3,0,0,3,8,1270,0.0,2003,0,98103,47.6929,-122.34200000000001,1180,1360,3,2015,17,"(47.6929, -122.34200000000001)",7.15924135854341
9520900210,614285.0,5,2.75,2730,6401,2,0,0,3,8,2730,0.0,2015,0,98072,47.7685,-122.16,2520,6126,12,2014,5,"(47.7685, -122.16)",19.66373274172343
3629960590,376000.0,2,2.0,1340,1635,2,0,0,3,8,1340,0.0,2003,0,98029,47.5476,-122.005,1410,1375,4,2015,17,"(47.5476, -122.005)",25.54004480168353
9558200210,290000.0,3,1.0,1240,9300,1,0,0,3,7,1240,0.0,1954,0,98148,47.4363,-122.333,1250,9300,2,2015,66,"(47.4363, -122.333)",21.529341658963133
3876000910,487000.0,4,2.25,2400,7000,1,0,0,4,8,1800,600.0,1965,0,98034,47.7207,-122.184,2210,7210,1,2015,55,"(47.7207, -122.184)",14.507645247956177
7228501745,935000.0,4,2.0,1220,7489,2,0,0,3,7,1220,0.0,1903,0,98122,47.6133,-122.306,1220,3750,2,2015,117,"(47.6133, -122.306)",2.2337354724636977
8856004328,255000.0,4,2.5,2163,5882,2,0,0,3,7,2163,0.0,2006,0,98001,47.2736,-122.251,1760,9600,3,2015,14,"(47.2736, -122.251)",39.97596150198319
253600150,380000.0,2,2.5,1860,3504,2,0,0,3,7,1860,0.0,2000,0,98028,47.776,-122.23899999999999,1860,4246,8,2014,20,"(47.776, -122.23899999999999)",17.42965130027053
5101400934,450000.0,2,1.0,810,4368,1,0,0,3,6,810,0.0,1958,0,98115,47.6915,-122.31200000000001,1890,5253,4,2015,62,"(47.6915, -122.31200000000001)",6.9100197686953235
9202650100,622000.0,3,2.5,1950,7481,2,0,0,3,8,1950,0.0,1987,0,98027,47.56399999999999,-122.09100000000001,1980,8479,10,2014,33,"(47.56399999999999, -122.09100000000001)",18.87220171480102
2310030490,292500.0,3,2.25,1390,6004,2,0,0,3,8,1390,0.0,1993,0,98038,47.3536,-122.04700000000001,1630,6397,3,2015,27,"(47.3536, -122.04700000000001)",37.05741850970663
1860600535,1320000.0,4,3.0,2120,3600,2,0,3,4,8,1830,290.0,1908,1996,98119,47.6344,-122.369,2120,3600,12,2014,24,"(47.6344, -122.369)",3.484666737411734
1250201130,410000.0,4,2.0,1510,3240,1,0,0,5,7,870,640.0,1901,0,98144,47.5972,-122.296,1420,5160,2,2015,119,"(47.5972, -122.296)",4.151693324102099
3298700820,160000.0,3,1.75,1010,5355,1,0,0,3,6,1010,0.0,1950,0,98106,47.5202,-122.351,750,4515,10,2014,70,"(47.5202, -122.351)",12.366658825354785
1339300025,809000.0,4,1.5,1840,4337,2,0,0,4,8,1840,0.0,1917,0,98112,47.6312,-122.307,2250,4337,6,2014,103,"(47.6312, -122.307)",1.209030204751547
4006000571,183750.0,5,2.75,1650,5453,1,0,0,3,7,1650,0.0,1970,0,98118,47.5293,-122.285,1670,5885,3,2015,50,"(47.5293, -122.285)",11.532878935230137
9310300300,411000.0,5,1.75,2860,12293,1,0,0,4,8,1430,1430.0,1947,0,98133,47.7385,-122.348,1920,18110,10,2014,73,"(47.7385, -122.348)",12.230929571659876
5332200515,1050000.0,3,1.75,2650,5512,2,0,0,3,9,2250,400.0,1984,0,98112,47.6265,-122.295,1440,5100,2,2015,36,"(47.6265, -122.295)",2.1301287174048826
809001565,625000.0,2,1.0,1100,4160,1,0,0,3,7,1100,0.0,1919,0,98109,47.6352,-122.352,1900,4000,8,2014,101,"(47.6352, -122.352)",2.2544756314389907
9406520580,305000.0,3,2.25,1646,9519,2,0,0,3,7,1646,0.0,1994,0,98038,47.3646,-122.036,1975,8889,8,2014,26,"(47.3646, -122.036)",36.53054296032253
1323059143,915000.0,4,4.5,5250,48352,2,0,0,3,10,5250,0.0,1998,0,98059,47.4858,-122.111,2500,48352,4,2015,22,"(47.4858, -122.111)",22.571289649583544
2131701020,317000.0,3,1.5,1390,8300,1,0,0,4,7,1390,0.0,1974,0,98019,47.7383,-121.98299999999999,1470,7500,3,2015,46,"(47.7383, -121.98299999999999)",28.16654390110142
3438503045,165000.0,2,1.0,780,6380,1,0,0,3,6,780,0.0,1947,0,98106,47.5423,-122.351,1270,6960,1,2015,73,"(47.5423, -122.351)",9.953613062848165
3204300705,575000.0,2,1.0,1490,6000,1,0,0,3,7,1090,400.0,1946,0,98112,47.6296,-122.3,1590,6000,5,2014,74,"(47.6296, -122.3)",1.7236837435737276
7941600220,219900.0,3,1.0,970,7742,1,0,0,4,6,970,0.0,1967,0,98003,47.3173,-122.32700000000001,970,7650,6,2014,53,"(47.3173, -122.32700000000001)",34.74976309158989
3885805175,1490000.0,4,3.25,3730,7200,2,0,0,3,10,2810,920.0,2006,0,98033,47.6824,-122.199,2490,7200,10,2014,14,"(47.6824, -122.199)",10.975681716711808
1237500120,300000.0,3,1.0,1090,9900,1,0,0,4,7,1090,0.0,1955,0,98052,47.6755,-122.16,1720,10419,5,2014,65,"(47.6755, -122.16)",13.224579107317297
322069020,520000.0,3,1.75,1940,219527,1,0,0,3,7,1940,0.0,1991,0,98038,47.4214,-122.02,2060,108900,6,2014,29,"(47.4214, -122.02)",32.47450211356885
1310700330,310000.0,4,2.25,1780,8820,1,0,0,4,8,1480,300.0,1966,0,98032,47.3618,-122.289,1780,8625,5,2015,54,"(47.3618, -122.289)",29.909555200512564
423059207,322500.0,3,2.0,1190,6445,1,0,0,3,7,1190,0.0,1996,0,98056,47.5057,-122.17200000000001,1920,8195,2,2015,24,"(47.5057, -122.17200000000001)",17.853932082939032
7205000180,320000.0,4,2.25,2000,10374,2,0,1,4,7,2000,0.0,1967,0,98023,47.3342,-122.34,2170,10374,4,2015,53,"(47.3342, -122.34)",32.894082475757514
7852180530,440000.0,3,2.5,1390,4997,2,0,0,3,7,1390,0.0,2004,0,98065,47.5303,-121.855,2340,4125,4,2015,16,"(47.5303, -121.855)",36.805811593779566
6021501780,578000.0,3,1.0,1500,4500,1,0,0,3,7,1120,380.0,1938,0,98117,47.6873,-122.385,1440,4500,8,2014,82,"(47.6873, -122.385)",7.90200606777918
8673400061,382000.0,2,1.5,1070,877,3,0,0,3,8,1070,0.0,2005,0,98107,47.6699,-122.39299999999999,1320,1193,11,2014,15,"(47.6699, -122.39299999999999)",6.8830691144510086
3905100220,535000.0,3,2.5,1720,4006,2,0,0,3,8,1720,0.0,1994,0,98029,47.568999999999996,-122.007,1780,3974,5,2014,26,"(47.568999999999996, -122.007)",24.639308220104315
5104540330,679000.0,4,2.5,3680,7236,2,0,0,3,10,3680,0.0,2006,0,98038,47.3543,-122.005,3310,7180,5,2015,14,"(47.3543, -122.005)",38.8497515142706
6752300120,258900.0,3,2.25,1400,10436,1,0,0,4,7,1040,360.0,1985,0,98058,47.4261,-122.14399999999999,1860,9318,12,2014,35,"(47.4261, -122.14399999999999)",26.337573940998933
4077800412,563000.0,3,1.5,1730,9509,2,0,0,3,8,1270,460.0,1955,0,98125,47.7067,-122.28200000000001,1810,8795,3,2015,65,"(47.7067, -122.28200000000001)",9.085351774098621
2787250090,562000.0,5,3.0,2795,15101,2,0,0,3,8,2795,0.0,1996,0,98019,47.7301,-121.97200000000001,2750,14567,6,2014,24,"(47.7301, -121.97200000000001)",28.546233581102676
461002150,725000.0,4,1.75,2000,3750,1,0,0,5,8,1120,880.0,1950,0,98117,47.6816,-122.374,1370,5000,1,2015,70,"(47.6816, -122.374)",6.911428573911955
1898310100,236775.0,3,2.5,1830,8372,2,0,0,3,8,1830,0.0,1987,0,98023,47.3116,-122.4,1770,8372,2,2015,33,"(47.3116, -122.4)",35.8525004751993
3886902950,860000.0,4,3.5,3380,8098,1,0,1,5,9,1690,1690.0,1952,0,98033,47.6839,-122.19,1890,8400,9,2014,68,"(47.6839, -122.19)",11.636886760847494
4427100025,270000.0,3,1.5,1500,6337,1,0,0,5,7,1500,0.0,1953,0,98125,47.7276,-122.31200000000001,1420,6337,5,2014,67,"(47.7276, -122.31200000000001)",10.906016173084947
4038700730,621000.0,4,2.75,1950,6930,1,0,2,4,7,1250,700.0,1960,0,98008,47.61600000000001,-122.113,1950,8560,12,2014,60,"(47.61600000000001, -122.113)",15.81334248328805
7852011020,527900.0,3,2.5,2490,5928,2,0,2,3,8,2490,0.0,1998,0,98065,47.5385,-121.87,2420,6381,3,2015,22,"(47.5385, -121.87)",35.46008481459164
126059018,395000.0,4,2.25,1780,10748,2,0,0,4,8,1780,0.0,1964,0,98072,47.762,-122.11,2070,37680,1,2015,56,"(47.762, -122.11)",21.684385500767636
9407001340,320000.0,3,2.0,1110,10500,1,0,0,5,7,1110,0.0,1978,0,98045,47.4456,-121.773,1230,10395,5,2014,42,"(47.4456, -121.773)",46.08870967171339
2799800750,300000.0,4,2.5,2500,4750,2,0,0,3,8,2500,0.0,2003,0,98042,47.3666,-122.12200000000001,2690,4750,4,2015,17,"(47.3666, -122.12200000000001)",32.93238173002341
192000120,320000.0,3,1.75,1480,7225,1,0,0,4,7,1480,0.0,1965,0,98056,47.51300000000001,-122.185,1430,7201,5,2014,55,"(47.51300000000001, -122.185)",16.60894523096643
625069064,625000.0,3,2.25,2570,47480,1,0,0,3,9,2570,0.0,1979,0,98053,47.6854,-122.079,2570,106722,5,2015,41,"(47.6854, -122.079)",19.292194842210453
2391600330,505000.0,2,1.0,810,5060,1,0,0,3,6,810,0.0,1941,0,98116,47.5635,-122.39399999999999,900,5060,4,2015,79,"(47.5635, -122.39399999999999)",9.093584224086454
4180400090,300000.0,4,2.5,2700,10814,1,0,0,4,8,1560,1140.0,1966,0,98030,47.369,-122.177,2460,6310,6,2014,54,"(47.369, -122.177)",31.004465975679192
50300220,363000.0,4,2.5,2180,9281,2,0,0,3,8,2180,0.0,2004,0,98042,47.3673,-122.072,2520,9520,2,2015,16,"(47.3673, -122.072)",34.749598318691255
4141010110,1700000.0,4,3.5,4330,15335,2,0,0,4,11,3230,1100.0,1988,0,98040,47.5315,-122.23100000000001,3840,14311,8,2014,32,"(47.5315, -122.23100000000001)",12.926481845652921
6641040100,1150000.0,4,3.5,4210,10308,2,0,0,3,10,4210,0.0,2006,0,98008,47.5905,-122.117,3860,10200,5,2014,14,"(47.5905, -122.117)",16.04909320422273
7922720040,680000.0,4,2.5,2880,9202,1,0,0,3,8,1780,1100.0,1977,0,98052,47.6658,-122.139,2500,10265,3,2015,43,"(47.6658, -122.139)",14.353056294814797
8825900245,678940.0,5,2.25,2610,4080,2,0,0,5,7,1750,860.0,1909,0,98115,47.6757,-122.309,2160,4080,12,2014,111,"(47.6757, -122.309)",5.210469396934409
3883100220,299000.0,3,1.75,2010,8065,1,0,0,4,7,1090,920.0,1984,0,98031,47.4171,-122.20200000000001,1560,8065,1,2015,36,"(47.4171, -122.20200000000001)",25.336320761867594
3649100306,379900.0,4,1.75,1500,11600,1,0,0,4,7,1000,500.0,1955,0,98028,47.7373,-122.241,1740,11600,5,2014,65,"(47.7373, -122.241)",13.437489734000062
1099600090,205000.0,3,1.0,1290,6566,1,0,0,5,7,1290,0.0,1976,0,98023,47.3004,-122.37700000000001,1690,6860,6,2014,44,"(47.3004, -122.37700000000001)",36.85190832704478
9828201725,387500.0,4,1.0,1320,4440,1,0,0,3,7,1320,0.0,1929,0,98122,47.6145,-122.295,1260,4440,5,2014,91,"(47.6145, -122.295)",2.701514592409092
9352901085,256000.0,3,1.0,1290,4720,1,0,0,3,6,790,500.0,1948,0,98106,47.5186,-122.35799999999999,1110,4720,2,2015,72,"(47.5186, -122.35799999999999)",12.640575385893257
4104910040,548000.0,4,2.5,2440,11005,2,0,0,3,9,2440,0.0,1994,0,98056,47.5318,-122.176,2590,14754,7,2014,26,"(47.5318, -122.176)",15.502228522610553
6147600040,163000.0,3,1.75,1290,4811,1,0,0,3,7,1290,0.0,1996,0,98032,47.3912,-122.234,1310,4811,2,2015,24,"(47.3912, -122.234)",27.360274099965395
6371000026,367500.0,2,2.0,1030,600,2,0,0,3,8,680,350.0,2004,0,98116,47.5788,-122.41,1120,1267,1,2015,16,"(47.5788, -122.41)",8.643179988958494
8121100147,390000.0,3,2.25,1640,2875,2,0,0,3,6,1240,400.0,1983,0,98118,47.5686,-122.286,1500,3960,7,2014,37,"(47.5686, -122.286)",7.348910320026399
6152900332,415000.0,4,2.5,1160,16008,1,0,0,4,7,1160,0.0,1989,0,98155,47.7643,-122.295,1570,12645,8,2014,31,"(47.7643, -122.295)",15.101830768035057
9522600120,449000.0,4,2.25,2230,8440,2,0,0,4,8,2230,0.0,1968,0,98011,47.7558,-122.21700000000001,2160,9412,10,2014,52,"(47.7558, -122.21700000000001)",16.100915123103007
2207200405,460000.0,5,2.0,1910,12264,1,0,0,4,7,1010,900.0,1963,0,98007,47.601000000000006,-122.134,1700,9179,7,2014,57,"(47.601000000000006, -122.134)",14.524319015078989
203900690,395000.0,4,2.0,1980,15354,1,0,0,3,7,1980,0.0,1977,0,98053,47.63800000000001,-121.96799999999999,1420,12300,12,2014,43,"(47.63800000000001, -121.96799999999999)",26.61593096409998
252000300,300000.0,3,2.0,1470,16500,1,0,0,3,7,1470,0.0,1961,0,98042,47.3617,-122.061,1720,14406,1,2015,59,"(47.3617, -122.061)",35.72340444581589
8899100230,345000.0,3,1.75,1520,7439,1,0,0,4,7,1520,0.0,1969,0,98055,47.457,-122.208,1650,7500,3,2015,51,"(47.457, -122.208)",21.0643581813854
685000265,825000.0,3,1.75,1930,8442,1,0,0,4,7,1930,0.0,1953,0,98004,47.6313,-122.204,1790,8442,1,2015,67,"(47.6313, -122.204)",8.918861367024908
2705600068,539950.0,3,2.5,1330,2180,3,0,0,3,8,1330,0.0,2014,0,98117,47.6987,-122.365,1330,5000,3,2015,6,"(47.6987, -122.365)",8.281833044792005
3326059191,410000.0,4,2.0,1580,9581,1,0,0,3,7,1580,0.0,1953,0,98033,47.692,-122.165,1580,10552,6,2014,67,"(47.692, -122.165)",13.705952901056202
1207000025,245000.0,3,1.0,1370,6000,1,0,0,3,7,1370,0.0,1955,0,98146,47.4879,-122.339,1370,9520,8,2014,65,"(47.4879, -122.339)",15.824193656630465
3288301050,482000.0,4,2.75,3010,15750,1,0,0,4,8,1560,1450.0,1973,0,98034,47.7336,-122.18299999999999,2110,9450,8,2014,47,"(47.7336, -122.18299999999999)",15.590485085111014
9407001500,270000.0,3,1.75,1390,9000,1,0,0,4,7,1390,0.0,1978,0,98045,47.4469,-121.772,1400,9697,8,2014,42,"(47.4469, -121.772)",46.09154521095771
3882300090,475000.0,3,1.75,1330,14560,1,0,0,3,7,1330,0.0,1983,0,98052,47.6599,-122.135,1510,9890,12,2014,37,"(47.6599, -122.135)",14.476211891700315
2926049221,445800.0,3,2.0,1320,6500,1,0,0,3,7,1320,0.0,1947,0,98125,47.7119,-122.319,1110,6592,10,2014,73,"(47.7119, -122.319)",9.13402795779787
2121000300,518000.0,4,3.0,2430,11670,1,0,0,4,7,1330,1100.0,1978,0,98034,47.7307,-122.228,1580,10464,2,2015,42,"(47.7307, -122.228)",13.28385131300391
3885801970,785000.0,2,0.75,1260,4800,1,0,2,4,6,1080,180.0,1942,0,98033,47.6843,-122.212,2660,7200,8,2014,78,"(47.6843, -122.212)",10.287911932068436
3869900120,430000.0,3,2.5,1690,1310,2,0,0,3,8,1140,550.0,2004,0,98136,47.5404,-122.387,1640,1321,2,2015,16,"(47.5404, -122.387)",11.039047184272334
4077800026,715000.0,4,1.75,3420,7200,1,0,3,5,8,1770,1650.0,1947,0,98125,47.7081,-122.277,2450,6200,5,2014,73,"(47.7081, -122.277)",9.36317007337683
9324800450,560000.0,3,1.5,2790,6900,1,0,2,3,8,1700,1090.0,1955,0,98125,47.7328,-122.288,2410,8100,10,2014,65,"(47.7328, -122.288)",11.748988153597308
1250201194,449000.0,3,1.75,1270,6600,1,0,0,5,7,1270,0.0,1903,0,98144,47.5976,-122.295,1490,3600,11,2014,117,"(47.5976, -122.295)",4.150311191066815
2597520580,805000.0,4,2.5,2910,9000,2,0,0,3,9,2910,0.0,1989,0,98006,47.5451,-122.14200000000001,2530,9000,10,2014,31,"(47.5451, -122.14200000000001)",16.521774357864487
6679000720,296000.0,3,2.5,1560,5845,2,0,0,3,7,1560,0.0,2003,0,98038,47.3851,-122.029,1860,5752,9,2014,17,"(47.3851, -122.029)",35.042839010306075
7312400325,275000.0,2,1.0,770,4840,1,0,0,4,7,770,0.0,1927,0,98126,47.551,-122.376,930,4840,6,2014,93,"(47.551, -122.376)",9.621500434832853
2473500110,419950.0,3,1.75,1770,16909,1,0,0,5,8,1770,0.0,1977,0,98058,47.4458,-122.134,1960,9100,1,2015,43,"(47.4458, -122.134)",24.897844181656467
1773100123,285000.0,3,1.75,1100,1307,2,0,0,3,7,780,320.0,2008,0,98106,47.5601,-122.363,1170,4800,10,2014,12,"(47.5601, -122.363)",8.310464659032892
